Desconto,Lucro
0.0,7.23
0.4,3.672
0.5,-21.6
0.0,7.29
0.8,-108.8304
0.0,21.2856
0.2,1.6784
0.0,39.5868
0.0,21.9975
0.0,2.73
0.7,-29.61
0.0,19.83
0.0,29.16
0.0,21.72
0.0,89.4
0.0,19.2
0.0,4.08
0.4,-0.804
0.0,12.2
0.4,-21.264
0.4,-19.776
0.0,19.2
0.2,-9.64
0.0,25.38
0.0,0.54
0.0,27.84
0.0,20.52
0.0,79.14
0.5,-45.225
0.0,4.8
0.1,51.84
0.0,7.89
0.0,12.48
0.45,-41.787
0.0,16.56
0.45,-5.0355
0.0,0.7794
0.2,10.0792
0.0,13.0707
0.0,42.3625
0.2,26.5824
0.0,10.32
0.0,0.0
0.0,89.28
0.0,5.88
0.0,36.36
0.4,-5.28
0.0,9.28
0.0,0.36
0.2,26.824
0.5,-4.86
0.0,26.16
0.1,154.251
0.0,20.1
0.6,-43.548
0.5,-16.92
0.1,24.498
0.17,-10.863
0.1,30.756
0.25,16.605
0.1,28.371
0.1,7.002
0.0,4.44
0.1,16.821
0.0,9.87
0.1,8.91
0.45,-14.004
0.4,-21.096
0.6,-52.3392
0.0,20.6336
0.0,13.064
0.6,-17.478
0.0,25.65
0.0,27.6
0.0,12.84
0.0,2.25
0.6,-45.132
0.6,-67.176
0.0,21.4
0.0,11.34
0.4,-15.776
0.0,11.88
0.0,3.87
0.1,2.28
0.0,43.47
0.1,28.98
0.17,20.628
0.0,3.87
0.1,5.97
0.17,-1.0998
0.4,-1.512
0.4,3.72
0.6,-25.296
0.2,0.5998
0.7,-32.508
0.7,-190.8522
0.2,14.3075
0.0,0.9
0.0,4.83
0.0,14.66
0.3,-18.981
0.0,0.0
0.0,1.53
0.0,10.8
0.5,-56.16
0.0,2.16
0.0,19.56
0.0,2.52
0.0,8.52
0.0,19.44
0.0,11.07
0.0,10.44
0.2,6.0416
0.0,29.2528
0.0,28.56
0.0,31.02
0.0,64.2
0.4,-49.824
0.0,0.0
0.6,-25.664
0.0,2.58
0.0,21.42
0.4,9.984
0.0,7.92
0.0,11.1
0.1,0.588
0.0,2.85
0.0,10.8
0.1,23.46
0.0,19.53
0.47,-10.3635
0.0,12.72
0.0,15.48
0.0,2.52
0.0,21.06
0.4,-27.412
0.0,26.64
0.1,4.896
0.0,28.2
0.0,4.74
0.0,9.45
0.1,-1.746
0.27,4.5978
0.2,18.396
0.2,6.792
0.2,23.235
0.6,-42.09
0.0,7.77
0.7,-114.24
0.0,35.94
0.0,17.64
0.0,36.24
0.0,12.24
0.0,25.38
0.1,-10.638
0.17,-9.6
0.0,17.16
0.0,22.5
0.0,17.04
0.27,57.9558
0.0,8.922
0.0,20.1207
0.2,13.572
0.2,16.5242
0.0,40.68
0.0,8.73
0.0,21.84
0.0,2.58
0.0,15.8
0.0,9.96
0.1,0.084
0.4,-39.828
0.0,0.0
0.5,-56.52
0.0,0.72
0.0,11.1
0.17,-0.75
0.0,24.12
0.2,13.4316
0.0,36.1836
0.0,28.5984
0.7,-81.201
0.0,6.21
0.0,13.65
0.0,88.08
0.0,0.0
0.0,8.76
0.4,-32.208
0.2,19.928
0.4,-19.8
0.0,10.24
0.0,37.7
0.1,10.425
0.0,6.24
0.0,7.47
0.5,-9.6
0.5,-30.78
0.1,0.498
0.17,-5.0988
0.0,8.4
0.0,15.3
0.47,-24.264
0.0,18.447
0.2,-18.196
0.2,-10.9116
0.0,14.88
0.0,19.44
0.0,0.0
0.0,11.04
0.0,19.32
0.0,36.12
0.0,10.38
0.4,-10.144
0.5,-29.28
0.0,16.38
0.5,-12.06
0.0,17.88
0.1,2.541
0.0,59.94
0.0,7.2
0.0,24.24
0.17,-1.4898
0.27,-26.2476
0.0,18.6
0.17,-2.3688
0.1,-0.465
0.4,-2.4
0.0,10.0725
0.2,9.5418
0.2,17.55
0.0,12.03
0.0,14.16
0.0,27.84
0.7,-114.648
0.6,-16.776
0.0,102.54
0.0,23.67
0.6,-78.792
0.0,17.7
0.4,5.356
0.4,1.672
0.4,-19.776
0.0,10.68
0.0,28.2
0.2,-7.368
0.0,24.48
0.4,-24.968
0.0,0.72
0.0,20.52
0.0,8.82
0.1,1.368
0.0,1.35
0.0,53.28
0.0,5.1
0.0,0.0
0.0,5.4
0.0,35.985
0.0,12.96
0.6,-66.582
0.6,-43.164
0.0,0.0
0.4,12.016
0.6,-11.72
0.4,11.456
0.0,14.52
0.4,3.432
0.0,14.32
0.0,20.72
0.0,25.28
0.5,-19.59
0.0,40.59
0.1,203.823
0.0,14.94
0.0,6.39
0.1,32.616
0.1,0.501
0.0,32.88
0.0,19.6686
0.0,4.4856
0.0,0.66
0.0,2.07
0.0,29.88
0.0,4.29
0.0,44.16
0.2,-9.68
0.0,35.2
0.0,25.36
0.2,14.256
0.47,-13.614
0.0,4.08
0.47,-27.0018
0.1,9.66
0.1,1.359
0.17,14.4081
0.1,-6.906
0.5,-12.24
0.47,-104.4528
0.0,8.64
0.0,13.455
0.2,5.915
0.0,15.5856
0.2,-7.996
0.0,8.6436
0.6,-134.1
0.6,-12.96
0.0,21.12
0.0,0.0
0.0,10.35
0.7,-206.325
0.0,10.86
0.6,-85.332
0.0,9.2
0.0,18.36
0.0,29.64
0.4,27.864
0.0,4.8
0.4,4.976
0.0,27.0
0.0,36.63
0.6,-52.128
0.0,16.98
0.0,0.0
0.0,9.87
0.0,8.64
0.15,30.8415
0.0,14.64
0.1,20.943
0.27,-2.8656
0.0,13.5
0.0,13.4292
0.2,2.2512
0.2,10.0572
0.0,35.196
0.0,35.994
0.7,-118.767
0.0,26.76
0.0,3.76
0.0,47.04
0.0,13.68
0.4,-61.182
0.0,32.46
0.4,22.968
0.2,26.328
0.1,1.629
0.1,2.256
0.0,22.92
0.0,13.68
0.0,12.24
0.0,13.8
0.0,1.8
0.0,46.02
0.4,-5.152
0.4,-36.828
0.0,12.56
0.0,3.9
0.0,0.96
0.0,5.76
0.0,6.84
0.0,68.58
0.0,25.47
0.1,9.495
0.0,6.93
0.0,25.47
0.2,7.264
0.2,6.745
0.0,27.4856
0.0,11.1664
0.0,19.3185
0.2,15.5904
0.0,7.476
0.0,16.71
0.0,10.74
0.0,6.09
0.0,11.88
0.0,0.0
0.0,11.82
0.0,17.84
0.0,21.36
0.0,5.4
0.2,16.392
0.0,12.48
0.0,52.68
0.0,34.2
0.1,7.404
0.0,18.2592
0.0,13.4865
0.2,15.1116
0.2,-16.9568
0.1,12.376
0.0,0.0
0.7,-50.85
0.7,-30.363
0.0,26.73
0.0,1.38
0.0,62.2
0.0,37.6
0.0,0.96
0.0,6.16
0.4,2.424
0.1,-3.345
0.0,13.5
0.0,1.71
0.4,-7.65
0.0,33.03
0.47,-19.665
0.27,-18.1356
0.0,17.82
0.0,14.7056
0.0,17.1574
0.0,0.5584
0.0,33.3102
0.2,-11.5938
0.0,16.08
0.0,26.64
0.7,-28.8
0.0,15.21
0.6,-15.624
0.4,-26.496
0.0,1.32
0.0,4.5
0.0,6.3
0.0,12.42
0.0,21.6
0.0,18.24
0.0,20.97
0.0,40.88
0.0,0.32
0.4,-52.752
0.0,18.96
0.0,18.09
0.0,4.56
0.5,-78.45
0.1,1.476
0.17,-10.3851
0.2,17.6232
0.0,7.308
0.0,2.91
0.7,-37.731
0.0,9.96
0.0,10.56
0.0,26.04
0.1,36.282
0.0,15.81
0.0,23.34
0.0,18.18
0.0,10.89
0.0,44.04
0.0,27.63
0.2,9.1785
0.7,-89.079
0.7,-69.228
0.0,14.76
0.0,4.54
0.0,8.94
0.0,21.64
0.0,2.1
0.15,-12.6045
0.0,17.1
0.5,-1.65
0.0,7.02
0.0,12.42
0.0,5.85
0.2,2.736
0.17,22.1052
0.5,-44.73
0.47,-24.9396
0.1,3.852
0.2,4.5738
0.8,-90.774
0.0,35.6776
0.0,4.08
0.6,-56.712
0.7,-45.423
0.0,2.43
0.0,25.65
0.0,48.0
0.0,23.97
0.0,57.15
0.0,9.36
0.0,21.2
0.0,28.56
0.0,5.16
0.4,-67.472
0.4,-82.536
0.0,33.75
0.5,-4.95
0.1,28.452
0.0,2.97
0.0,6.6
0.0,0.3
0.1,27.693
0.0,10.65
0.0,18.45
0.0,22.74
0.0,34.92
0.17,132.3432
0.5,-65.475
0.0,1.8
0.0,27.0112
0.0,26.649
0.0,18.5886
0.6,-65.508
0.4,-6.4
0.0,24.3
0.0,15.4
0.0,10.36
0.0,15.84
0.0,6.75
0.0,15.42
0.0,21.33
0.0,5.04
0.0,1.44
0.1,49.557
0.0,39.9
0.4,-96.528
0.47,-36.0171
0.47,-8.4444
0.5,-8.22
0.45,-18.5175
0.4,-17.388
0.0,38.038
0.0,28.1421
0.0,14.5728
0.0,5.7
0.4,-16.772
0.0,2.76
0.0,3.3
0.4,-19.504
0.0,23.76
0.1,36.228
0.1,1.668
0.0,24.36
0.0,16.92
0.0,19.53
0.0,14.04
0.0,45.84
0.0,16.74
0.0,7.38
0.0,2.04
0.7,-51.279
0.0,29.34
0.0,13.96
0.0,18.08
0.0,8.2
0.0,17.58
0.0,23.72
0.0,8.1
0.0,129.84
0.0,9.18
0.0,2.73
0.5,-18.66
0.0,1.8
0.0,39.36
0.0,14.16
0.1,-3.006
0.15,-12.501
0.5,-43.92
0.47,-80.2305
0.5,-5.91
0.2,4.6176
0.0,24.0
0.6,-65.334
0.0,11.88
0.0,13.92
0.0,6.84
0.0,35.64
0.0,5.76
0.2,5.544
0.0,18.6
0.0,24.16
0.2,6.04
0.6,-76.644
0.1,39.636
0.1,8.454
0.0,12.69
0.0,43.05
0.0,22.56
0.0,12.12
0.0,15.2712
0.0,20.682
0.0,32.5376
0.2,7.4655
0.6,-59.58
0.0,1.98
0.0,6.78
0.0,6.6
0.0,32.22
0.0,3.6
0.0,12.4
0.0,0.0
0.0,19.02
0.4,11.484
0.0,2.73
0.6,-34.89
0.27,7.8792
0.0,14.34
0.17,-3.2922
0.2,-16.3644
0.2,-14.603
0.6,-61.872
0.6,-80.196
0.6,-24.348
0.7,-157.086
0.0,18.72
0.4,-27.02
0.0,4.8
0.0,38.78
0.4,-12.168
0.0,2.7
0.15,-14.5965
0.0,45.63
0.1,11.619
0.47,-39.9654
0.27,5.8407
0.0,8.027
0.0,26.565
0.0,8.619
0.4,-12.5103
0.5,-45.8273
0.0,1.38
0.0,32.28
0.0,22.8
0.0,14.4
0.0,4.86
0.0,16.05
0.2,2.826
0.0,9.9
0.0,8.28
0.17,2.0925
0.1,-0.654
0.0,11.76
0.1,35.538
0.47,-17.3901
0.0,16.7886
0.0,8.4888
0.0,22.2
0.0,15.36
0.0,21.92
0.0,10.1
0.4,3.876
0.0,16.96
0.0,38.08
0.2,-11.52
0.6,-38.3
0.0,66.96
0.0,26.85
0.0,10.56
0.0,13.5932
0.0,4.068
0.1,41.496
0.6,-33.6414
0.0,18.6624
0.2,2.8784
0.0,1.98
0.0,99.12
0.0,16.8
0.0,9.9
0.0,20.3
0.0,17.52
0.0,0.68
0.4,-29.352
0.4,-79.2
0.0,14.08
0.6,-52.848
0.0,10.8
0.0,3.15
0.1,9.165
0.5,-1.86
0.47,-21.2934
0.17,-7.29
0.0,19.656
0.2,2.3976
0.2,9.92
0.0,21.7728
0.0,15.5232
0.0,49.9704
0.2,25.68
0.0,20.7
0.4,13.596
0.0,28.29
0.0,1.38
0.0,19.12
0.0,37.32
0.0,12.56
0.0,21.94
0.0,8.52
0.0,6.84
0.4,-27.096
0.27,-15.3225
0.27,35.1891
0.0,10.8
0.5,-0.84
0.17,3.267
0.0,35.58
0.2,30.2316
0.0,8.76
0.7,-62.118
0.7,-52.56
0.0,6.4
0.0,16.46
0.0,24.48
0.0,37.44
0.0,15.66
0.4,-15.712
0.0,4.34
0.2,17.116
0.0,0.0
0.0,37.44
0.0,19.26
0.5,-66.015
0.1,8.028
0.0,56.16
0.0,7.02
0.1,21.693
0.1,25.92
0.0,2.79
0.4,-81.768
0.0,15.185
0.0,18.9702
0.2,-7.9984
0.0,9.96
0.0,41.16
0.0,11.2
0.4,-36.784
0.0,39.96
0.5,-62.91
0.6,-139.5
0.0,2.55
0.0,25.38
0.45,-4.275
0.0,14.25
0.0,8.73
0.2,10.2245
0.8,-53.072
0.2,5.6376
0.0,6.54
0.0,4.95
0.6,-82.404
0.0,8.16
0.6,-69.42
0.4,-37.464
0.0,0.64
0.2,9.792
0.0,35.7
0.0,0.0
0.5,-0.135
0.1,24.288
0.0,5.52
0.5,-6.18
0.0,3.36
0.0,51.3
0.1,16.428
0.7,-39.4565
0.0,42.1504
0.2,18.8784
0.0,15.372
0.0,24.0688
0.2,11.7488
0.0,70.4928
0.7,-124.662
0.6,-30.444
0.0,27.06
0.0,26.46
0.0,9.78
0.0,36.88
0.4,-42.688
0.0,19.8
0.0,50.64
0.2,14.2
0.0,21.44
0.0,0.0
0.0,23.4
0.0,21.72
0.0,8.1
0.5,-36.405
0.0,5.34
0.0,16.98
0.1,1.248
0.0,1.8
0.17,2.9061
0.1,30.69
0.27,-21.021
0.0,11.5752
0.2,20.1579
0.0,5.79
0.0,7.44
0.0,7.44
0.0,31.2
0.0,12.6
0.0,26.4
0.1,18.645
0.0,16.56
0.0,26.6304
0.0,24.3595
0.2,28.896
0.2,14.3952
0.0,63.24
0.0,3.27
0.0,5.7
0.6,-81.072
0.0,10.62
0.0,4.16
0.4,-9.12
0.0,21.24
0.0,11.88
0.0,14.04
0.5,-11.925
0.5,-72.09
0.0,25.05
0.1,18.645
0.45,-4.899
0.2,6.4206
0.0,8.799
0.0,6.8992
0.0,59.0372
0.2,11.2404
0.0,1.38
0.0,4.2
0.0,12.8
0.0,60.88
0.0,22.16
0.0,36.72
0.402,-3.48072
0.0,45.06
0.1,3.546
0.0,2.85
0.5,-48.9
0.0,7.56
0.27,-233.2134
0.0,0.45
0.45,-1.575
0.1,-3.534
0.0,29.97
0.1,-1.197
0.47,-28.9224
0.2,3.4848
0.2,6.756
0.0,56.9772
0.2,3.4995
0.0,18.3276
0.2,15.9348
0.2,15.093
0.0,5.94
0.0,15.6
0.0,22.71
0.0,17.73
0.0,28.2
0.0,24.57
0.0,4.29
0.7,-105.174
0.6,-73.764
0.0,6.96
0.0,21.12
0.4,-28.992
0.0,13.3
0.4,-22.704
0.0,29.04
0.0,13.2
0.0,12.44
0.0,11.9
0.0,24.8
0.0,34.72
0.0,19.98
0.0,16.44
0.0,24.84
0.0,13.86
0.0,19.56
0.0,15.8256
0.0,3.36
0.6,-70.512
0.0,34.56
0.2,-4.128
0.0,35.28
0.0,15.12
0.2,-11.016
0.0,38.88
0.0,40.14
0.0,21.78
0.0,16.74
0.0,0.0
0.0,9.24
0.0,16.11
0.25,-44.0475
0.27,-21.0378
0.0,2.16
0.45,4.5885
0.4,-42.18
0.0,10.881
0.2,13.5324
0.2,50.4711
0.0,10.518
0.0,11.685
0.0,7.29
0.0,1.53
0.0,13.68
0.0,15.8
0.0,4.44
0.602,-131.39768
0.0,30.96
0.0,8.2
0.0,33.24
0.0,15.03
0.0,18.45
0.0,10.08
0.0,2.79
0.0,12.72
0.15,19.7865
0.4,-7.788
0.0,5.64
0.1,-5.841
0.0,24.06
0.1,11.898
0.1,7.509
0.27,12.6822
0.2,-10.86
0.1,12.096
0.17,-5.2839
0.0,10.44
0.4,15.82
0.0,12.432
0.2,26.4654
0.2,5.6316
0.0,19.6328
0.2,23.7742
0.6,-6.3
0.0,21.96
0.0,19.92
0.0,36.36
0.0,28.56
0.0,5.28
0.0,6.6
0.0,16.98
0.6,-44.988
0.4,-36.4
0.0,26.6
0.0,8.64
0.15,-0.0495
0.1,50.706
0.0,19.62
0.47,-12.2025
0.47,-7.3431
0.0,9.72
0.0,14.82
0.4,-21.228
0.0,15.0416
0.0,22.992
0.6,-70.9605
0.0,17.28
0.0,6.54
0.0,24.81
0.2,-17.872
0.4,1.936
0.0,22.74
0.0,27.54
0.6,-153.112
0.0,73.08
0.4,6.656
0.0,0.9
0.0,17.82
0.0,24.42
0.0,24.48
0.2,13.473
0.6,-47.778
0.0,13.2
0.0,9.06
0.0,30.3
0.4,-25.92
0.0,35.1
0.0,0.0
0.2,20.58
0.0,4.6
0.0,2.28
0.0,4.68
0.5,-0.06
0.2,18.894
0.0,42.24
0.0,19.98
0.0,14.76
0.0,26.34
0.47,-17.658
0.0,4.62
0.4,-17.568
0.0,10.5504
0.2,9.63
0.0,0.679
0.2,5.3964
0.0,2.28
0.0,12.21
0.7,-115.47
0.6,-61.596
0.0,26.64
0.0,10.68
0.0,1.62
0.0,9.3
0.0,6.72
0.0,24.72
0.0,28.16
0.1,-0.819
0.4,-15.828
0.0,20.4
0.0,10.62
0.0,10.2
0.1,5.643
0.5,-6.51
0.0,2.25
0.27,9.9222
0.1,-1.962
0.0,24.3
0.0,18.15
0.0,17.04
0.1,22.38
0.17,10.7325
0.0,8.019
0.0,14.212
0.2,2.1888
0.2,-11.0691
0.0,35.0784
0.0,5.76
0.0,7.77
0.0,30.72
0.0,21.52
0.0,4.92
0.4,-108.68
0.0,6.2
0.4,-71.2
0.0,39.48
0.0,5.28
0.0,4.92
0.0,32.1
0.0,41.76
0.4,-48.9
0.5,-39.6
0.0,15.9
0.0,30.96
0.0,6.15
0.0,16.68
0.4,-28.524
0.0,28.6965
0.1,12.8058
0.0,15.36
0.0,6.3
0.0,1.8
0.0,3.96
0.7,-17.772
0.0,6.45
0.0,3.9
0.0,86.82
0.0,12.88
0.0,39.48
0.0,33.57
0.0,12.42
0.0,9.66
0.4,-12.45
0.5,0.0
0.0,27.54
0.0,0.0
0.47,-19.2888
0.4,-9.288
0.0,14.346
0.0,13.604
0.0,11.1776
0.2,-14.688
0.0,3.9032
0.2,12.4173
0.0,8.49
0.0,1.44
0.6,-58.68
0.0,0.0
0.0,33.36
0.0,24.48
0.0,24.96
0.0,32.84
0.4,-4.14
0.0,7.14
0.4,11.304
0.0,6.4
0.0,13.2
0.1,-0.588
0.0,59.4
0.0,1.98
0.0,8.82
0.0,27.12
0.15,-17.694
0.1,14.88
0.0,26.376
0.0,28.1718
0.0,10.881
0.0,0.36
0.6,-89.088
0.6,-65.508
0.0,50.58
0.2,2.704
0.0,2.48
0.4,-14.824
0.4,0.0
0.0,19.68
0.4,-3.808
0.0,4.5
0.4,-15.652
0.4,-20.16
0.0,6.3
0.0,15.75
0.6,-31.512
0.0,6.75
0.0,30.87
0.0,0.0
0.0,3.3
0.0,57.24
0.1,4.668
0.4,4.596
0.0,35.156
0.0,4.74
0.0,7.23
0.0,22.76
0.0,7.04
0.0,4.56
0.0,19.74
0.0,0.34
0.0,25.2
0.0,40.86
0.0,3.24
0.0,27.84
0.0,59.94
0.0,25.38
0.1,29.574
0.5,-31.86
0.47,-3.1752
0.17,-2.1996
0.27,-45.3324
0.1,1.68
0.0,52.2
0.4,-7.728
0.2,12.6927
0.0,0.45
0.0,1.5
0.0,21.12
0.0,5.28
0.7,-81.672
0.0,18.78
0.4,-83.808
0.2,11.2
0.0,2.0
0.0,19.26
0.0,27.81
0.4,-57.402
0.0,12.72
0.0,38.07
0.1,11.565
0.0,0.81
0.1,8.904
0.0,41.1
0.0,3.84
0.4,-1.5
0.0,28.7964
0.2,8.2901
0.0,13.56
0.0,22.44
0.0,32.1
0.0,4.02
0.0,6.93
0.0,1.7
0.4,-11.352
0.4,-18.132
0.0,7.28
0.0,9.72
0.0,4.2
0.0,20.04
0.0,13.08
0.0,1.04
0.0,1.84
0.0,7.24
0.0,24.6
0.0,8.64
0.0,13.5
0.0,54.46
0.4,-9.104
0.0,25.23
0.0,23.04
0.1,15.96
0.0,9.09
0.47,-17.688
0.0,59.0112
0.2,11.6496
0.0,10.74
0.6,-51.57
0.0,10.44
0.4,-8.232
0.0,10.02
0.0,51.24
0.0,8.1
0.0,16.29
0.45,-38.934
0.0,12.1348
0.0,22.2352
0.0,49.9704
0.7,-11.52
0.0,24.06
0.0,13.92
0.0,4.48
0.0,9.12
0.0,5.04
0.5,-76.08
0.1,10.365
0.0,11.4
0.0,26.7
0.0,18.0
0.1,1.452
0.0,19.8
0.47,-28.9224
0.0,20.7
0.0,1.59
0.0,55.68
0.6,-29.244
0.0,19.83
0.7,-186.648
0.0,30.12
0.0,43.32
0.4,-48.6
0.0,32.76
0.4,0.74
0.0,19.84
0.0,17.5
0.0,11.26
0.0,0.0
0.2,26.032
0.0,6.6
0.0,18.42
0.0,21.6
0.4,-16.248
0.0,1.6752
0.2,2.355
0.0,9.2568
0.1,21.294
0.0,12.39
0.0,15.03
0.0,5.01
0.0,1.38
0.402,-45.5928
0.4,6.912
0.1,18.837
0.1,12.519
0.0,2.52
0.0,14.4
0.0,22.8
0.0,21.36
0.17,2.0925
0.0,0.84
0.5,-0.6
0.0,49.8
0.0,30.78
0.0,13.95
0.1,8.892
0.4,-17.832
0.0,9.6192
0.2,5.0336
0.2,-1.4994
0.0,23.5872
0.6,-51.936
0.0,9.9
0.0,0.99
0.0,13.2
0.7,-34.146
0.0,26.96
0.0,49.0
0.4,-11.576
0.0,10.72
0.0,20.04
0.0,12.72
0.5,-48.36
0.0,7.56
0.0,17.64
0.0,3.06
0.0,30.0
0.4,-15.264
0.47,-35.1525
0.4,0.0
0.0,12.4416
0.2,3.8073
0.2,46.179
0.0,42.1314
0.2,-12.5286
0.0,13.86
0.6,-177.228
0.0,15.84
0.0,39.48
0.0,36.18
0.2,-7.08
0.0,14.56
0.0,18.54
0.0,17.04
0.0,2.1
0.0,13.68
0.5,-23.07
0.5,-39.36
0.0,1.44
0.2,7.4985
0.0,21.6
0.0,15.5204
0.0,7.056
0.0,50.2425
0.0,18.2112
0.0,33.7266
0.0,4.9648
0.0,21.03
0.6,-34.728
0.6,-36.888
0.0,26.04
0.0,27.84
0.0,2.64
0.0,39.36
0.0,2.16
0.0,29.76
0.0,2.04
0.4,-30.04
0.0,3.2
0.5,-37.86
0.0,26.16
0.0,17.16
0.0,5.55
0.0,26.64
0.1,19.446
0.47,-96.2592
0.0,175.86
0.0,45.0016
0.0,41.823
0.0,24.24
0.0,12.66
0.0,0.24
0.0,13.98
0.0,6.0
0.0,6.6
0.4,-0.024
0.6,-103.32
0.0,40.74
0.0,24.45
0.1,22.668
0.0,2.16
0.17,-17.6955
0.0,11.52
0.45,-25.44
0.0,7.74
0.47,-43.9845
0.0,50.5848
0.7,-21.1596
0.2,5.55
0.0,22.2516
0.2,32.925
0.0,12.96
0.6,-16.776
0.0,3.48
0.0,21.96
0.0,0.51
0.0,12.72
0.0,60.96
0.2,20.184
0.0,15.48
0.0,23.38
0.0,13.38
0.0,23.2
0.4,9.8
0.0,24.39
0.1,20.394
0.0,8.76
0.0,46.5
0.0,39.9
0.0,14.76
0.0,9.3
0.47,-10.9755
0.0,25.2
0.4,-14.076
0.1,10.41
0.1,15.516
0.45,-28.872
0.5,-14.58
0.17,6.5892
0.17,6.7752
0.0,40.32
0.2,2.079
0.2,14.5152
0.0,5.256
0.2,-32.3838
0.0,4.62
0.0,9.72
0.0,15.6
0.0,15.03
0.2,-15.144
0.0,28.72
0.0,71.12
0.0,35.34
0.0,69.66
0.0,4.26
0.0,23.76
0.0,18.24
0.0,15.03
0.0,7.56
0.1,12.6
0.1,6.63
0.0,15.0
0.0,15.378
0.0,10.98
0.0,38.7
0.0,6.0
0.0,14.19
0.4,-19.136
0.4,-3.792
0.0,17.8
0.4,-30.432
0.0,5.22
0.0,16.74
0.0,9.0
0.0,19.14
0.17,0.9144
0.0,13.68
0.0,126.36
0.0,12.6
0.47,-36.7362
0.0,10.74
0.1,1.458
0.2,22.736
0.2,7.8225
0.0,22.6737
0.0,22.6296
0.2,12.7008
0.2,-8.1822
0.0,0.57
0.0,2.88
0.0,16.89
0.4,-8.312
0.0,14.22
0.0,57.0
0.0,21.42
0.0,14.4
0.0,2.12
0.6,-37.936
0.4,-2.5
0.5,-73.875
0.5,-54.525
0.0,32.1
0.0,1.02
0.0,0.81
0.0,38.22
0.0,69.84
0.0,10.62
0.5,-25.83
0.0,12.96
0.0,6.93
0.0,41.986
0.0,20.85
0.0,22.9068
0.0,7.68
0.2,8.6352
0.2,7.4975
0.7,-95.457
0.0,1.2
0.0,9.75
0.0,36.24
0.6,-61.92
0.0,14.28
0.4,-14.28
0.4,5.016
0.0,32.28
0.0,32.4
0.0,2.28
0.1,-113.364
0.0,3.42
0.25,15.06
0.47,-20.6724
0.1,15.405
0.27,-7.3296
0.5,-24.975
0.0,15.66
0.0,25.2213
0.2,6.4864
0.0,29.808
0.0,17.38
0.0,17.28
0.0,9.45
0.6,-15.942
0.0,2.31
0.0,21.7
0.0,16.96
0.0,6.02
0.0,0.4
0.6,-86.74
0.0,30.24
0.5,-1.935
0.1,42.24
0.0,39.9
0.0,6.15
0.0,3.96
0.0,40.32
0.0,9.6
0.27,10.7178
0.0,10.65
0.0,33.3
0.0,32.88
0.0,22.8096
0.6,-50.6688
0.0,42.3
0.0,8.76
0.0,14.22
0.0,4.41
0.0,11.88
0.0,23.04
0.4,-2.24
0.0,28.7
0.402,-44.0648
0.6,-191.388
0.0,7.5
0.0,3.24
0.5,-45.345
0.47,-7.8048
0.2,28.764
0.2,-35.178
0.0,18.6606
0.2,14.4
0.6,-45.042
0.0,16.23
0.4,-25.8
0.0,15.32
0.0,34.82
0.0,38.4
0.4,-32.256
0.2,16.352
0.0,11.52
0.0,64.35
0.5,-13.005
0.0,18.6
0.0,22.65
0.6,-19.62
0.3,-1.062
0.0,0.0
0.45,-30.996
0.1,165.348
0.1,28.302
0.0,24.8832
0.2,2.401
0.2,-14.8832
0.0,11.5432
0.7,-76.59
0.0,11.07
0.0,16.74
0.0,5.28
0.0,17.28
0.0,14.1
0.0,32.76
0.0,20.6
0.4,5.664
0.0,18.12
0.4,-33.408
0.0,33.34
0.5,-27.99
0.0,13.5
0.45,-32.562
0.1,52.182
0.0,10.5
0.0,16.11
0.0,17.76
0.0,48.6
0.2,21.3408
0.7,-13.6312
0.2,-0.2685
0.0,16.4647
0.2,7.9188
0.2,10.744
0.2,7.0227
0.0,18.8328
0.0,20.61
0.0,21.03
0.0,29.61
0.0,12.09
0.0,5.46
0.7,-127.65
0.0,10.62
0.0,11.2
0.0,29.9
0.6,-113.85
0.5,-32.88
0.0,15.84
0.4,-39.36
0.0,9.99
0.0,30.6
0.47,-9.0078
0.0,5.37
0.1,-1.503
0.25,19.665
0.17,13.938
0.0,11.7741
0.2,5.9712
0.2,17.6418
0.6,-11.6512
0.0,18.24
0.0,24.18
0.0,14.94
0.0,3.66
0.0,17.94
0.2,-9.6
0.0,1.2
0.2,-3.16
0.4,-17.816
0.0,13.72
0.5,-18.06
0.0,15.66
0.1,-6.18
0.0,2.88
0.1,12.249
0.0,19.53
0.0,11.97
0.0,81.96
0.2,9.072
0.2,8.7384
0.2,31.0688
0.0,29.5254
0.5,-47.175
0.0,14.3856
0.0,35.37
0.0,0.0
0.6,-111.132
0.0,20.16
0.0,0.0
0.0,18.76
0.0,43.4
0.2,-7.992
0.4,-15.76
0.0,1.35
0.0,11.34
0.0,27.3
0.0,8.25
0.1,-9.48
0.0,38.16
0.0,23.82
0.0,4.95
0.0,4.86
0.25,13.4925
0.1,4.308
0.0,23.4
0.17,-1.8612
0.0,12.15
0.0,7.0096
0.0,7.98
0.0,0.0
0.0,11.82
0.7,-74.325
0.0,21.72
0.4,-5.888
0.0,4.06
0.0,23.1
0.4,-0.016
0.0,46.5
0.0,21.54
0.0,0.0
0.0,28.98
0.0,28.8
0.0,6.24
0.0,8.91
0.15,-0.06
0.0,6.66
0.5,-5.775
0.0,19.77
0.0,22.2264
0.2,-3.8864
0.0,5.28
0.0,3.06
0.6,-64.008
0.2,10.472
0.0,0.0
0.0,29.04
0.0,28.64
0.0,6.24
0.0,56.9
